espn_id,season,name,decision,row_id,row_team,kept_id,kept_team
5108042,2023,Amani Drummond,UNRESOLVED (no bbref row),29752,Central Michigan,,
4685673,2024,Amani Hansberry,KEEP (bbref=Illinois),46275,Illinois,,
4685673,2024,Amani Hansberry,DELETE (phantom),13118,Virginia Tech,46275,Illinois
4685673,2025,Amani Hansberry,KEEP (bbref=West Virginia),54120,West Virginia,,
4685673,2025,Amani Hansberry,DELETE (phantom),13119,Virginia Tech,54120,West Virginia
4897222,2023,Amar Augillard,KEEP (bbref=Georgia Southern),30487,Georgia Southern,,
4897222,2023,Amar Augillard,DELETE (phantom),13126,Milwaukee,30487,Georgia Southern
4897222,2025,Amar Augillard,UNRESOLVED (no bbref row),13128,Milwaukee,,
4897222,2025,Amar Augillard,UNRESOLVED (no bbref row),50729,Fresno State,,
5176947,2024,Amar Kuljuhovic,KEEP (bbref=North Dakota),47403,North Dakota,,
5176947,2024,Amar Kuljuhovic,DELETE (phantom),13130,Missouri State,47403,North Dakota
5176947,2025,Amar Kuljuhovic,KEEP (bbref=North Dakota),52199,North Dakota,,
5176947,2025,Amar Kuljuhovic,DELETE (phantom),13131,Missouri State,52199,North Dakota
4897701,2023,Amar'e Marshall,UNRESOLVED (no bbref row),13133,St. Bonaventure,,
4897701,2023,Amar'e Marshall,UNRESOLVED (no bbref row),30628,Hofstra,,
4897701,2024,Amar'e Marshall,UNRESOLVED (no bbref row),13134,St. Bonaventure,,
4897701,2024,Amar'e Marshall,UNRESOLVED (no bbref row),48740,Albany (NY),,
4897701,2025,Amar'e Marshall,KEEP (bbref=Albany (NY)),53622,Albany (NY),,
4897701,2025,Amar'e Marshall,DELETE (phantom),13135,St. Bonaventure,53622,Albany (NY)
5105544,2023,Amaree Abram,KEEP (bbref=Mississippi),31995,Mississippi,,
5105544,2023,Amaree Abram,DELETE (phantom),13141,Tennessee,31995,Mississippi
5105544,2024,Amaree Abram,KEEP (bbref=Georgia Tech),46073,Georgia Tech,,
5105544,2024,Amaree Abram,DELETE (phantom),13142,Tennessee,46073,Georgia Tech
5105544,2025,Amaree Abram,KEEP (bbref=Louisiana Tech),51510,Louisiana Tech,,
5105544,2025,Amaree Abram,DELETE (phantom),13143,Tennessee,51510,Louisiana Tech
5106752,2024,Amari Jedkins,KEEP (bbref=Green Bay),46126,Green Bay,,
5106752,2024,Amari Jedkins,DELETE (phantom),13147,Montana,46126,Green Bay
5241689,2025,Amarion Dickerson,KEEP (bbref=Robert Morris),52781,Robert Morris,,
5241689,2025,Amarion Dickerson,DELETE (phantom),13153,Southern California,52781,Robert Morris
5107321,2023,Amarri Monroe,UNRESOLVED (no bbref row),13156,Quinnipiac,,
5107321,2023,Amarri Monroe,UNRESOLVED (no bbref row),33799,Wofford,,
5176210,2024,Ametri Moss,KEEP (bbref=North Florida),47424,North Florida,,
5176210,2024,Ametri Moss,DELETE (phantom),13162,Le Moyne,47424,North Florida
5176210,2025,Ametri Moss,KEEP (bbref=North Florida),52229,North Florida,,
5176210,2025,Ametri Moss,DELETE (phantom),13163,Le Moyne,52229,North Florida
4873130,2025,Amier Ali,UNRESOLVED (no bbref row),13165,Mississippi State,,
4873130,2025,Amier Ali,UNRESOLVED (no bbref row),49615,Arizona State,,
5238181,2025,Amsal Delalic,KEEP (bbref=Pittsburgh),52581,Pittsburgh,,
5238181,2025,Amsal Delalic,DELETE (phantom),13180,DePaul,52581,Pittsburgh
5238163,2025,Anastasios Rozakeas,UNRESOLVED (no bbref row),13183,Mount St. Mary's,,
5238163,2025,Anastasios Rozakeas,UNRESOLVED (no bbref row),50710,Florida State,,
4701246,2022,Andre Mulibea,KEEP (bbref=Utah Tech),28707,Utah Tech,,
4701246,2022,Andre Mulibea,DELETE (phantom),13191,Coastal Carolina,28707,Utah Tech
4701246,2024,Andre Mulibea,KEEP (bbref=Eastern Washington),45861,Eastern Washington,,
4701246,2024,Andre Mulibea,DELETE (phantom),13193,Coastal Carolina,45861,Eastern Washington
5177597,2024,Andre Nunley,KEEP (bbref=Prairie View A&M),47802,Prairie View A&M,,
5177597,2024,Andre Nunley,DELETE (phantom),13195,Southern,47802,Prairie View A&M
4897987,2022,Andre Washington,KEEP (bbref=Long Island University),37177,Long Island University,,
4897987,2022,Andre Washington,DELETE (phantom),13198,Eastern Illinois,37177,Long Island University
4897987,2023,Andre Washington,KEEP (bbref=Long Island University),31038,Long Island University,,
4897987,2023,Andre Washington,DELETE (phantom),13199,Eastern Illinois,31038,Long Island University
4897987,2024,Andre Washington,KEEP (bbref=Long Island University),46647,Long Island University,,
4897987,2024,Andre Washington,DELETE (phantom),13200,Eastern Illinois,46647,Long Island University
5175007,2024,Andrej Stojakovic,UNRESOLVED (no bbref row),13207,Illinois,,
5175007,2024,Andrej Stojakovic,UNRESOLVED (no bbref row),48451,Stanford,,
5175007,2025,Andrej Stojakovic,KEEP (bbref=California),50015,California,,
5175007,2025,Andrej Stojakovic,DELETE (phantom),13208,Illinois,50015,California
5175943,2024,Andres Burney,KEEP (bbref=Jacksonville State),46412,Jacksonville State,,
5175943,2024,Andres Burney,DELETE (phantom),13212,Georgia Southern,46412,Jacksonville State
5109019,2023,Andrew Rohde,UNRESOLVED (bbref=St. Thomas matched 0 rows),13259,Wisconsin,,
5109019,2023,Andrew Rohde,UNRESOLVED (bbref=St. Thomas matched 0 rows),32796,William & Mary,,
5109019,2024,Andrew Rohde,UNRESOLVED (no bbref row),13260,Wisconsin,,
5109019,2024,Andrew Rohde,UNRESOLVED (no bbref row),49189,Virginia,,
4897066,2023,Andrés Marrero,KEEP (bbref=La Salle),30965,La Salle,,
4897066,2023,Andrés Marrero,DELETE (phantom),13215,Merrimack,30965,La Salle
4897066,2024,Andrés Marrero,KEEP (bbref=La Salle),46525,La Salle,,
4897066,2024,Andrés Marrero,DELETE (phantom),13216,Merrimack,46525,La Salle
4897066,2025,Andrés Marrero,KEEP (bbref=La Salle),51353,La Salle,,
4897066,2025,Andrés Marrero,DELETE (phantom),13217,Merrimack,51353,La Salle
5105889,2023,Angel Montas Jr.,KEEP (bbref=Fordham),30379,Fordham,,
5105889,2023,Angel Montas Jr.,DELETE (phantom),13275,Massachusetts-Lowell,30379,Fordham
5105889,2024,Angel Montas Jr.,KEEP (bbref=Fordham),45991,Fordham,,
5105889,2024,Angel Montas Jr.,DELETE (phantom),13276,Massachusetts-Lowell,45991,Fordham
5105889,2025,Angel Montas Jr.,KEEP (bbref=Mercer),51722,Mercer,,
5105889,2025,Angel Montas Jr.,DELETE (phantom),13277,Massachusetts-Lowell,51722,Mercer
4684022,2023,Angelo Brizzi,KEEP (bbref=Villanova),33572,Villanova,,
4684022,2023,Angelo Brizzi,DELETE (phantom),13279,Buffalo,33572,Villanova
4684022,2024,Angelo Brizzi,KEEP (bbref=Davidson),45673,Davidson,,
4684022,2024,Angelo Brizzi,DELETE (phantom),13280,Buffalo,45673,Davidson
4684022,2025,Angelo Brizzi,KEEP (bbref=Longwood),51486,Longwood,,
4684022,2025,Angelo Brizzi,DELETE (phantom),13281,Buffalo,51486,Longwood
4897051,2023,Anouar Mellouk,KEEP (bbref=St. Bonaventure),32776,St. Bonaventure,,
4897051,2023,Anouar Mellouk,DELETE (phantom),13291,Morehead State,32776,St. Bonaventure
5177189,2024,Anquan Boldin Jr,KEEP (bbref=Buffalo),45305,Buffalo,,
5177189,2024,Anquan Boldin Jr,DELETE (phantom),13295,Florida A&M,45305,Buffalo
5177189,2025,Anquan Boldin Jr,KEEP (bbref=Buffalo),49926,Buffalo,,
5177189,2025,Anquan Boldin Jr,DELETE (phantom),13296,Florida A&M,49926,Buffalo
4709320,2022,Anquan Hill,KEEP (bbref=FDU),25844,FDU,,
4709320,2022,Anquan Hill,DELETE (phantom),13298,Sacred Heart,25844,FDU
4709320,2023,Anquan Hill,KEEP (bbref=St. Bonaventure),32778,St. Bonaventure,,
4709320,2023,Anquan Hill,DELETE (phantom),13299,Sacred Heart,32778,St. Bonaventure
5108799,2023,Ante Beljan,KEEP (bbref=Little Rock),31020,Little Rock,,
5108799,2023,Ante Beljan,DELETE (phantom),13304,Illinois-Chicago,31020,Little Rock
5108799,2024,Ante Beljan,KEEP (bbref=Little Rock),46623,Little Rock,,
5108799,2024,Ante Beljan,DELETE (phantom),13305,Illinois-Chicago,46623,Little Rock
5108799,2025,Ante Beljan,KEEP (bbref=Little Rock),51446,Little Rock,,
5108799,2025,Ante Beljan,DELETE (phantom),13306,Illinois-Chicago,51446,Little Rock
5107325,2023,Anthony Arrington,KEEP (bbref=Wofford),33801,Wofford,,
5107325,2023,Anthony Arrington,DELETE (phantom),13309,Mount St. Mary's,33801,Wofford
5107325,2024,Anthony Arrington,KEEP (bbref=Wofford),49403,Wofford,,
5107325,2024,Anthony Arrington,DELETE (phantom),13310,Mount St. Mary's,49403,Wofford
5107325,2025,Anthony Arrington,UNRESOLVED (no bbref row),13311,Mount St. Mary's,,
5107325,2025,Anthony Arrington,UNRESOLVED (no bbref row),54239,Wofford,,
5176146,2024,Anthony Benard,UNRESOLVED (no bbref row),13314,Canisius,,
5176146,2024,Anthony Benard,UNRESOLVED (no bbref row),46901,Mercer,,
5108141,2023,Anthony Dell'Orso,UNRESOLVED (no bbref row),13317,Arizona,,
5108141,2023,Anthony Dell'Orso,UNRESOLVED (no bbref row),29686,Campbell,,
5108141,2024,Anthony Dell'Orso,KEEP (bbref=Campbell),45389,Campbell,,
5108141,2024,Anthony Dell'Orso,DELETE (phantom),13318,Arizona,45389,Campbell
5107800,2023,Anthony McCall,UNRESOLVED (no bbref row),13338,Western Carolina,,
5107800,2023,Anthony McCall,UNRESOLVED (no bbref row),32315,Rider,,
5107800,2024,Anthony McCall,KEEP (bbref=Rider),47958,Rider,,
5107800,2024,Anthony McCall,DELETE (phantom),13339,Western Carolina,47958,Rider
5108049,2023,Anthony McComb III,KEEP (bbref=Bowling Green),29520,Bowling Green,,
5108049,2023,Anthony McComb III,DELETE (phantom),13340,Norfolk State,29520,Bowling Green
5108049,2024,Anthony McComb III,KEEP (bbref=Bowling Green),45237,Bowling Green,,
5108049,2024,Anthony McComb III,DELETE (phantom),13341,Norfolk State,45237,Bowling Green
5108049,2025,Anthony McComb III,KEEP (bbref=New Hampshire),52050,New Hampshire,,
5108049,2025,Anthony McComb III,DELETE (phantom),13342,Norfolk State,52050,New Hampshire
5243402,2025,Anthony Peoples Jr.,KEEP (bbref=North Carolina Central),52177,North Carolina Central,,
5243402,2025,Anthony Peoples Jr.,DELETE (phantom),13345,UCLA,52177,North Carolina Central
5054085,2025,Anthony Robinson,KEEP (bbref=Missouri),13351,Missouri,,
5054085,2025,Anthony Robinson,DELETE (phantom),13348,Xavier,13351,Missouri
4701189,2023,Anthony Roy,KEEP (bbref=New Mexico State),31611,New Mexico State,,
4701189,2023,Anthony Roy,DELETE (phantom),13353,Oklahoma State,31611,New Mexico State
4701189,2025,Anthony Roy,UNRESOLVED (no bbref row),13355,Oklahoma State,,
4701189,2025,Anthony Roy,UNRESOLVED (no bbref row),50911,Green Bay,,
5105877,2023,Anthony Wrzeszcz,UNRESOLVED (no bbref row),13360,New Mexico State,,
5105877,2023,Anthony Wrzeszcz,UNRESOLVED (no bbref row),32486,Sam Houston,,
5105877,2024,Anthony Wrzeszcz,KEEP (bbref=Sam Houston),48135,Sam Houston,,
5105877,2024,Anthony Wrzeszcz,DELETE (phantom),13361,New Mexico State,48135,Sam Houston
5240529,2025,Anton Bonke,KEEP (bbref=Providence),52666,Providence,,
5240529,2025,Anton Bonke,DELETE (phantom),13366,Charlotte,52666,Providence
4683734,2022,Anton Brookshire,KEEP (bbref=Missouri),26930,Missouri,,
4683734,2022,Anton Brookshire,DELETE (phantom),13368,Austin Peay,26930,Missouri
4683734,2023,Anton Brookshire,KEEP (bbref=Iona),30809,Iona,,
4683734,2023,Anton Brookshire,DELETE (phantom),13369,Austin Peay,30809,Iona
5105860,2023,Antonio Chol,KEEP (bbref=Rutgers),32343,Rutgers,,
5105860,2023,Antonio Chol,DELETE (phantom),13380,New Mexico,32343,Rutgers
5105860,2024,Antonio Chol,UNRESOLVED (no bbref row),13381,New Mexico,,
5105860,2024,Antonio Chol,UNRESOLVED (no bbref row),47991,Rutgers,,
4433185,2024,Antwan Burnett,KEEP (bbref=Grambling),46093,Grambling,,
4433185,2024,Antwan Burnett,DELETE (phantom),13388,Missouri State,46093,Grambling
4433185,2025,Antwan Burnett,UNRESOLVED (no bbref row),13389,Missouri State,,
4433185,2025,Antwan Burnett,UNRESOLVED (no bbref row),50885,Grambling,,
5178893,2024,Antwan Wilson,UNRESOLVED (no bbref row),13391,Rider,,
5178893,2024,Antwan Wilson,UNRESOLVED (no bbref row),46833,Maryland,,
4396634,2022,Antwann Jones,KEEP (bbref=Louisiana),26609,Louisiana,,
4396634,2022,Antwann Jones,DELETE (phantom),13394,UNC Greensboro,26609,Louisiana
4396634,2024,Antwann Jones,KEEP (bbref=UCF),48827,UCF,,
4396634,2024,Antwann Jones,DELETE (phantom),13396,UNC Greensboro,48827,UCF
4396634,2025,Antwann Jones,KEEP (bbref=Bethune-Cookman),49790,Bethune-Cookman,,
4396634,2025,Antwann Jones,DELETE (phantom),13397,UNC Greensboro,49790,Bethune-Cookman
5241420,2025,Antwaun Massey,KEEP (bbref=Southern Illinois),53200,Southern Illinois,,
5241420,2025,Antwaun Massey,DELETE (phantom),13399,Western Illinois,53200,Southern Illinois
5105859,2023,Antwone Woolfolk,UNRESOLVED (no bbref row),13401,Miami (OH),,
5105859,2023,Antwone Woolfolk,UNRESOLVED (no bbref row),32339,Rutgers,,
5105859,2024,Antwone Woolfolk,UNRESOLVED (no bbref row),13402,Miami (OH),,
5105859,2024,Antwone Woolfolk,UNRESOLVED (no bbref row),47988,Rutgers,,
5105566,2023,Apostolos Roumoglou,KEEP (bbref=Connecticut),33265,Connecticut,,
5105566,2023,Apostolos Roumoglou,DELETE (phantom),13405,Richmond,33265,Connecticut
5105566,2024,Apostolos Roumoglou,KEEP (bbref=Connecticut),48860,Connecticut,,
5105566,2024,Apostolos Roumoglou,DELETE (phantom),13406,Richmond,48860,Connecticut
5093265,2025,Arden Conyers,KEEP (bbref=South Carolina),53109,South Carolina,,
5093265,2025,Arden Conyers,DELETE (phantom),13411,Charlotte,53109,South Carolina
4900669,2022,Ariel Bland,KEEP (bbref=UC Santa Barbara),39429,UC Santa Barbara,,
4900669,2022,Ariel Bland,DELETE (phantom),13416,Bethune-Cookman,39429,UC Santa Barbara
4900669,2023,Ariel Bland,UNRESOLVED (no bbref row),13417,Bethune-Cookman,,
4900669,2023,Ariel Bland,UNRESOLVED (no bbref row),33225,UC Santa Barbara,,
4900669,2024,Ariel Bland,KEEP (bbref=UC Santa Barbara),48809,UC Santa Barbara,,
4900669,2024,Ariel Bland,DELETE (phantom),13418,Bethune-Cookman,48809,UC Santa Barbara
4900669,2025,Ariel Bland,KEEP (bbref=UC Santa Barbara),53701,UC Santa Barbara,,
4900669,2025,Ariel Bland,DELETE (phantom),13419,Bethune-Cookman,53701,UC Santa Barbara
5175391,2024,Arman Madi,KEEP (bbref=Northern Arizona),47470,Northern Arizona,,
5175391,2024,Arman Madi,DELETE (phantom),13425,Sacramento State,47470,Northern Arizona
4917161,2023,Armani Mighty,KEEP (bbref=Boston College),29490,Boston College,,
4917161,2023,Armani Mighty,DELETE (phantom),13428,Mercer,29490,Boston College
4917161,2024,Armani Mighty,KEEP (bbref=Boston College),45208,Boston College,,
4917161,2024,Armani Mighty,DELETE (phantom),13429,Mercer,45208,Boston College
5177148,2024,Armoni Zeigler,KEEP (bbref=Saint Peter's),48121,Saint Peter's,,
5177148,2024,Armoni Zeigler,DELETE (phantom),13434,Ball State,48121,Saint Peter's
5177148,2025,Armoni Zeigler,UNRESOLVED (no bbref row),13435,Ball State,,
5177148,2025,Armoni Zeigler,UNRESOLVED (no bbref row),52932,Saint Peter's,,
5176190,2024,Arne Osojnik,KEEP (bbref=Eastern Michigan),45841,Eastern Michigan,,
5176190,2024,Arne Osojnik,DELETE (phantom),13441,Northern Arizona,45841,Eastern Michigan
5176190,2025,Arne Osojnik,UNRESOLVED (no bbref row),13442,Northern Arizona,,
5176190,2025,Arne Osojnik,UNRESOLVED (no bbref row),50543,Eastern Michigan,,
5175888,2024,Arop Arop,KEEP (bbref=Columbia),45630,Columbia,,
5175888,2024,Arop Arop,DELETE (phantom),13444,Memphis,45630,Columbia
5175888,2025,Arop Arop,KEEP (bbref=Columbia),50266,Columbia,,
5175888,2025,Arop Arop,DELETE (phantom),13445,Memphis,50266,Columbia
5060696,2024,Arrinten Page,KEEP (bbref=Southern California),34745,Southern California,,
5060696,2024,Arrinten Page,DELETE (phantom),13447,Northwestern,34745,Southern California
5106279,2023,Arterio Morris,KEEP (bbref=Texas),33014,Texas,,
5106279,2023,Arterio Morris,DELETE (phantom),13450,Bethune-Cookman,33014,Texas
4895755,2025,Asa Thomas,KEEP (bbref=Clemson),50179,Clemson,,
4895755,2025,Asa Thomas,DELETE (phantom),13460,Furman,50179,Clemson
5107350,2023,Asher Woods,KEEP (bbref=VMI),33508,VMI,,
5107350,2023,Asher Woods,DELETE (phantom),13463,Tulane,33508,VMI
4711280,2025,Ashton Hardaway,UNRESOLVED (no bbref row),13469,Memphis,,
4711280,2025,Ashton Hardaway,UNRESOLVED (no bbref row),52927,Saint Mary's,,
4593463,2022,Ashton Smith,KEEP (bbref=Chattanooga),25415,Chattanooga,,
4593463,2022,Ashton Smith,DELETE (phantom),13474,South Dakota,25415,Chattanooga
4593463,2023,Ashton Smith,KEEP (bbref=Chattanooga),29805,Chattanooga,,
4593463,2023,Ashton Smith,DELETE (phantom),13475,South Dakota,29805,Chattanooga
4701266,2024,Ashton Smith,KEEP (bbref=Oral Roberts),47676,Oral Roberts,,
4701266,2024,Ashton Smith,DELETE (phantom),13476,South Dakota,47676,Oral Roberts
5242115,2025,Asim Jones,KEEP (bbref=Florida International),50685,Florida International,,
5242115,2025,Asim Jones,DELETE (phantom),13484,Quinnipiac,50685,Florida International
5105478,2023,Asjon Anderson,UNRESOLVED (no bbref row),13486,Alabama State,,
5105478,2023,Asjon Anderson,UNRESOLVED (no bbref row),33475,Utah Tech,,
4711295,2024,Assane Diop,KEEP (bbref=Colorado),45602,Colorado,,
4711295,2024,Assane Diop,DELETE (phantom),13490,San Diego,45602,Colorado
4711295,2025,Assane Diop,KEEP (bbref=Colorado),50232,Colorado,,
4711295,2025,Assane Diop,DELETE (phantom),13491,San Diego,50232,Colorado
5176346,2024,Augustinas Kiudulas,KEEP (bbref=Indiana State),46336,Indiana State,,
5176346,2024,Augustinas Kiudulas,DELETE (phantom),13495,Colorado State,46336,Indiana State
5176346,2025,Augustinas Kiudulas,KEEP (bbref=VMI),53989,VMI,,
5176346,2025,Augustinas Kiudulas,DELETE (phantom),13496,Colorado State,53989,VMI
5175354,2024,Augusto Cassiá,KEEP (bbref=Butler),45321,Butler,,
5175354,2024,Augusto Cassiá,DELETE (phantom),13499,Mississippi,45321,Butler
5175354,2025,Augusto Cassiá,KEEP (bbref=Butler),49942,Butler,,
5175354,2025,Augusto Cassiá,DELETE (phantom),13500,Mississippi,49942,Butler
4895779,2024,Austin Ball,KEEP (bbref=George Mason),46019,George Mason,,
4895779,2024,Austin Ball,DELETE (phantom),13505,Eastern Kentucky,46019,George Mason
5240686,2025,Austin Green,KEEP (bbref=Texas State),53520,Texas State,,
5240686,2025,Austin Green,DELETE (phantom),13514,Massachusetts-Lowell,53520,Texas State
4685653,2025,Austin Herro,KEEP (bbref=South Carolina),53113,South Carolina,,
4685653,2025,Austin Herro,DELETE (phantom),13516,William & Mary,53113,South Carolina
5241338,2025,Austin Maurer,UNRESOLVED (no bbref row),50908,Grand Canyon,,
5241338,2025,Austin Maurer,UNRESOLVED (no bbref row),13520,Seattle,,
4712837,2023,Austin Nunez,UNRESOLVED (no bbref row),13526,UTSA,,
4712837,2023,Austin Nunez,UNRESOLVED (no bbref row),29243,Arizona State,,
4712837,2025,Austin Nunez,KEEP (bbref=Arizona State),49618,Arizona State,,
4712837,2025,Austin Nunez,DELETE (phantom),13528,UTSA,49618,Arizona State
4711260,2024,Austin Parks,KEEP (bbref=Ohio State),47609,Ohio State,,
4711260,2024,Austin Parks,DELETE (phantom),13530,Toledo,47609,Ohio State
4711260,2025,Austin Parks,UNRESOLVED (no bbref row),13531,Toledo,,
4711260,2025,Austin Parks,UNRESOLVED (no bbref row),52399,Ohio State,,
5240971,2025,Austin Rapp,KEEP (bbref=Portland),52588,Portland,,
5240971,2025,Austin Rapp,DELETE (phantom),13533,Wisconsin,52588,Portland
5144380,2025,Austin Swartz,KEEP (bbref=Miami (FL)),51779,Miami (FL),,
5144380,2025,Austin Swartz,DELETE (phantom),13535,Creighton,51779,Miami (FL)
51206,2015,Avery Johnson,KEEP (bbref=UC Davis),71957,UC Davis,,
51206,2015,Avery Johnson,DELETE (phantom),71770,Texas A&M,71957,UC Davis
5174978,2025,Ayomide Bamisile,UNRESOLVED (no bbref row),13558,Louisiana-Monroe,,
5174978,2025,Ayomide Bamisile,UNRESOLVED (no bbref row),13559,Utah,,
5106641,2023,B.B. Knight,UNRESOLVED (no bbref row),13566,Lamar,,
5106641,2023,B.B. Knight,UNRESOLVED (no bbref row),33138,Tulsa,,
5105552,2023,B.J. Edwards,KEEP (bbref=Tennessee),32974,Tennessee,,
5105552,2023,B.J. Edwards,DELETE (phantom),13571,Southern Methodist,32974,Tennessee
5107285,2023,BJ Omot,KEEP (bbref=North Dakota),31741,North Dakota,,
5107285,2023,BJ Omot,DELETE (phantom),13745,Minnesota,31741,North Dakota
5107285,2024,BJ Omot,KEEP (bbref=North Dakota),47399,North Dakota,,
5107285,2024,BJ Omot,DELETE (phantom),13746,Minnesota,47399,North Dakota
5107285,2025,BJ Omot,KEEP (bbref=California),50017,California,,
5107285,2025,BJ Omot,DELETE (phantom),13747,Minnesota,50017,California
5075626,2023,Baba Miller,KEEP (bbref=Florida State),30361,Florida State,,
5075626,2023,Baba Miller,DELETE (phantom),13576,Cincinnati,30361,Florida State
5075626,2025,Baba Miller,KEEP (bbref=Florida Atlantic),50644,Florida Atlantic,,
5075626,2025,Baba Miller,DELETE (phantom),13578,Cincinnati,50644,Florida Atlantic
4711705,2023,Babacar Diallo,KEEP (bbref=Kansas City),30893,Kansas City,,
